"year","country","dengue_count"
2013,"Bolivia",19
2013,"Brazil",241
2013,"India",33
2013,"Indonesia",101
2013,"Mexico",104
2013,"Philippines",57
2013,"Singapore",228
2013,"Thailand",210
2013,"Venezuela",314
2013,"Argentina",96
2013,"Bolivia",12
2013,"Brazil",200
2013,"India",40
2013,"Indonesia",101
2013,"Mexico",108
2013,"Philippines",64
2013,"Singapore",230
2013,"Thailand",260
2013,"Venezuela",334
2013,"Argentina",82
2013,"Bolivia",8
2013,"Brazil",147
2013,"India",65
2013,"Indonesia",100
2013,"Mexico",113
2013,"Philippines",77
2013,"Singapore",250
2013,"Thailand",318
2013,"Venezuela",332
2013,"Argentina",77
2013,"Bolivia",9
2013,"Brazil",129
2013,"India",93
2013,"Indonesia",96
2013,"Mexico",133
2013,"Philippines",93
2013,"Singapore",314
2013,"Thailand",461
2013,"Venezuela",321
2013,"Argentina",67
2013,"Bolivia",8
2013,"Brazil",124
2013,"India",103
2013,"Indonesia",93
2013,"Mexico",156
2013,"Philippines",109
2013,"Singapore",441
2013,"Thailand",727
2013,"Venezuela",310
2013,"Argentina",39
2013,"Bolivia",6
2013,"Brazil",114
2013,"India",110
2013,"Indonesia",94
2013,"Mexico",163
2013,"Philippines",129
2013,"Singapore",417
2013,"Thailand",905
2013,"Venezuela",299
2013,"Argentina",51
2013,"Bolivia",5
2013,"Brazil",88
2013,"India",114
2013,"Indonesia",91
2013,"Mexico",184
2013,"Philippines",164
2013,"Singapore",306
2013,"Thailand",850
2013,"Venezuela",277
2013,"Argentina",48
2013,"Bolivia",4
2013,"Brazil",78
2013,"India",124
2013,"Indonesia",89
2013,"Mexico",212
2013,"Philippines",129
2013,"Singapore",236
2013,"Thailand",862
2013,"Venezuela",250
2013,"Argentina",29
2013,"Bolivia",3
2013,"Brazil",65
2013,"India",134
2013,"Indonesia",86
2013,"Mexico",219
2013,"Philippines",163
2013,"Singapore",222
2013,"Thailand",938
2013,"Venezuela",232
2013,"Argentina",19
2013,"Bolivia",2
2013,"Brazil",64
2013,"India",135
2013,"Indonesia",89
2013,"Mexico",279
2013,"Philippines",168
2013,"Singapore",189
2013,"Thailand",1000
2013,"Venezuela",215
2013,"Argentina",22
2013,"Bolivia",3
2013,"Brazil",51
2013,"India",139
2013,"Indonesia",87
2013,"Mexico",306
2013,"Philippines",199
2013,"Singapore",171
2013,"Thailand",765
2013,"Venezuela",214
2013,"Argentina",39
2013,"Bolivia",2
2013,"Brazil",56
2013,"India",139
2013,"Indonesia",80
2013,"Mexico",325
2013,"Philippines",212
2013,"Singapore",156
2013,"Thailand",657
2013,"Venezuela",213
2013,"Argentina",36
2013,"Bolivia",4
2013,"Brazil",63
2013,"India",126
2013,"Indonesia",79
2013,"Mexico",370
2013,"Philippines",235
2013,"Singapore",142
2013,"Thailand",608
2013,"Venezuela",221
2013,"Argentina",27
2013,"Bolivia",6
2013,"Brazil",57
2013,"India",134
2013,"Indonesia",84
2013,"Mexico",329
2013,"Philippines",286
2013,"Singapore",164
2013,"Thailand",563
2013,"Venezuela",228
2013,"Argentina",31
2013,"Bolivia",4
2013,"Brazil",60
2013,"India",172
2013,"Indonesia",89
2013,"Mexico",339
2013,"Philippines",237
2013,"Singapore",142
2013,"Thailand",587
2013,"Venezuela",241
2013,"Argentina",31
2013,"Bolivia",5
2013,"Brazil",54
2013,"India",216
2013,"Indonesia",86
2013,"Mexico",361
2013,"Philippines",253
2013,"Singapore",134
2013,"Thailand",546
2013,"Venezuela",261
2013,"Argentina",31
2013,"Bolivia",7
2013,"Brazil",53
2013,"India",305
2013,"Indonesia",84
2013,"Mexico",406
2013,"Philippines",204
2013,"Singapore",132
2013,"Thailand",470
2013,"Venezuela",242
2013,"Argentina",29
2013,"Bolivia",6
2013,"Brazil",57
2013,"India",378
2013,"Indonesia",81
2013,"Mexico",391
2013,"Philippines",191
2013,"Singapore",146
2013,"Thailand",466
2013,"Venezuela",247
2013,"Argentina",22
2013,"Bolivia",7
2013,"Brazil",57
2013,"India",483
2013,"Indonesia",84
2013,"Mexico",393
2013,"Philippines",186
2013,"Singapore",153
2013,"Thailand",397
2013,"Venezuela",247
2013,"Argentina",27
2013,"Bolivia",7
2013,"Brazil",52
2013,"India",585
2013,"Indonesia",87
2013,"Mexico",483
2013,"Philippines",191
2013,"Singapore",157
2013,"Thailand",315
2013,"Venezuela",268
2013,"Argentina",27
2013,"Bolivia",8
2013,"Brazil",47
2013,"India",606
2013,"Indonesia",83
2013,"Mexico",541
2013,"Philippines",186
2013,"Singapore",193
2013,"Thailand",245
2013,"Venezuela",291
2013,"Argentina",34
2013,"Bolivia",8
2013,"Brazil",45
2013,"India",552
2013,"Indonesia",81
2013,"Mexico",562
2013,"Philippines",182
2013,"Singapore",186
2013,"Thailand",216
2013,"Venezuela",315
2013,"Argentina",39
2013,"Bolivia",14
2013,"Brazil",51
2013,"India",537
2013,"Indonesia",78
2013,"Mexico",530
2013,"Philippines",168
2013,"Singapore",174
2013,"Thailand",173
2013,"Venezuela",360
2013,"Argentina",48
2013,"Bolivia",12
2013,"Brazil",63
2013,"India",511
2013,"Indonesia",81
2013,"Mexico",518
2013,"Philippines",149
2013,"Singapore",204
2013,"Thailand",169
2013,"Venezuela",404
2013,"Argentina",41
2013,"Bolivia",14
2013,"Brazil",56
2013,"India",410
2013,"Indonesia",80
2013,"Mexico",482
2013,"Philippines",144
2013,"Singapore",195
2013,"Thailand",156
2013,"Venezuela",449
2013,"Argentina",48
2013,"Bolivia",12
2013,"Brazil",60
2013,"India",358
2013,"Indonesia",82
2013,"Mexico",449
2013,"Philippines",123
2013,"Singapore",189
2013,"Thailand",175
2013,"Venezuela",489
2013,"Argentina",43
2013,"Bolivia",9
2013,"Brazil",61
2013,"India",288
2013,"Indonesia",86
2013,"Mexico",367
2013,"Philippines",110
2013,"Singapore",184
2013,"Thailand",166
2013,"Venezuela",468
2013,"Argentina",53
2013,"Bolivia",8
2013,"Brazil",76
2013,"India",215
2013,"Indonesia",88
2013,"Mexico",335
2013,"Philippines",92
2013,"Singapore",196
2013,"Thailand",163
2013,"Venezuela",499
2013,"Argentina",43
2013,"Bolivia",9
2013,"Brazil",59
2013,"India",160
2013,"Indonesia",89
2013,"Mexico",267
2013,"Philippines",78
2013,"Singapore",149
2013,"Thailand",156
2013,"Venezuela",489
2013,"Argentina",48
2013,"Bolivia",7
2013,"Brazil",56
2013,"India",128
2013,"Indonesia",88
2013,"Mexico",242
2013,"Philippines",88
2013,"Singapore",142
2013,"Thailand",129
2013,"Venezuela",453
2013,"Argentina",39
2013,"Bolivia",5
2013,"Brazil",51
2013,"India",90
2013,"Indonesia",93
2013,"Mexico",205
2013,"Philippines",94
2013,"Singapore",134
2013,"Thailand",139
2013,"Venezuela",440
2013,"Argentina",43
2013,"Bolivia",3
2013,"Brazil",51
2013,"India",71
2013,"Indonesia",91
2013,"Mexico",181
2013,"Philippines",87
2013,"Singapore",134
2013,"Thailand",124
2013,"Venezuela",450
2013,"Argentina",39
2013,"Bolivia",3
2013,"Brazil",53
2013,"India",55
2013,"Indonesia",87
2013,"Mexico",151
2013,"Philippines",108
2013,"Singapore",126
2013,"Thailand",100
2013,"Venezuela",471
2013,"Argentina",39
2013,"Bolivia",5
2013,"Brazil",68
2013,"India",53
2013,"Indonesia",90
2013,"Mexico",150
2013,"Philippines",107
2013,"Singapore",131
2013,"Thailand",100
2013,"Venezuela",456
2014,"Argentina",43
2014,"Bolivia",8
2014,"Brazil",76
2014,"India",49
2014,"Indonesia",101
2014,"Mexico",147
2014,"Philippines",87
2014,"Singapore",137
2014,"Thailand",138
2014,"Venezuela",438
2014,"Argentina",72
2014,"Bolivia",10
2014,"Brazil",71
2014,"India",40
2014,"Indonesia",99
2014,"Mexico",136
2014,"Philippines",83
2014,"Singapore",139
2014,"Thailand",134
2014,"Venezuela",516
2014,"Argentina",82
2014,"Bolivia",25
2014,"Brazil",72
2014,"India",39
2014,"Indonesia",104
2014,"Mexico",147
2014,"Philippines",85
2014,"Singapore",126
2014,"Thailand",121
2014,"Venezuela",526
2014,"Argentina",96
2014,"Bolivia",26
2014,"Brazil",80
2014,"India",40
2014,"Indonesia",103
2014,"Mexico",144
2014,"Philippines",83
2014,"Singapore",115
2014,"Thailand",138
2014,"Venezuela",493
2014,"Argentina",176
2014,"Bolivia",39
2014,"Brazil",92
2014,"India",36
2014,"Indonesia",101
2014,"Mexico",133
2014,"Philippines",75
2014,"Singapore",121
2014,"Thailand",161
2014,"Venezuela",522
2014,"Argentina",149
2014,"Bolivia",34
2014,"Brazil",101
2014,"India",31
2014,"Indonesia",100
2014,"Mexico",128
2014,"Philippines",67
2014,"Singapore",126
2014,"Thailand",159
2014,"Venezuela",443
2014,"Argentina",130
2014,"Bolivia",39
2014,"Brazil",115
2014,"India",30
2014,"Indonesia",99
2014,"Mexico",124
2014,"Philippines",73
2014,"Singapore",127
2014,"Thailand",156
2014,"Venezuela",379
2014,"Argentina",99
2014,"Bolivia",43
2014,"Brazil",128
2014,"India",26
2014,"Indonesia",102
2014,"Mexico",114
2014,"Philippines",62
2014,"Singapore",119
2014,"Thailand",162
2014,"Venezuela",306
2014,"Argentina",84
2014,"Bolivia",42
2014,"Brazil",127
2014,"India",21
2014,"Indonesia",95
2014,"Mexico",109
2014,"Philippines",65
2014,"Singapore",142
2014,"Thailand",155
2014,"Venezuela",269
2014,"Argentina",77
2014,"Bolivia",44
2014,"Brazil",151
2014,"India",21
2014,"Indonesia",100
2014,"Mexico",108
2014,"Philippines",65
2014,"Singapore",135
2014,"Thailand",135
2014,"Venezuela",302
2014,"Argentina",63
2014,"Bolivia",35
2014,"Brazil",185
2014,"India",21
2014,"Indonesia",96
2014,"Mexico",103
2014,"Philippines",66
2014,"Singapore",127
2014,"Thailand",116
2014,"Venezuela",286
2014,"Argentina",70
2014,"Bolivia",41
2014,"Brazil",222
2014,"India",19
2014,"Indonesia",95
2014,"Mexico",102
2014,"Philippines",76
2014,"Singapore",129
2014,"Thailand",94
2014,"Venezuela",271
2014,"Argentina",84
2014,"Bolivia",47
2014,"Brazil",263
2014,"India",27
2014,"Indonesia",97
2014,"Mexico",103
2014,"Philippines",59
2014,"Singapore",128
2014,"Thailand",74
2014,"Venezuela",276
2014,"Argentina",99
2014,"Bolivia",45
2014,"Brazil",345
2014,"India",30
2014,"Indonesia",95
2014,"Mexico",128
2014,"Philippines",55
2014,"Singapore",120
2014,"Thailand",76
2014,"Venezuela",276
2014,"Argentina",67
2014,"Bolivia",30
2014,"Brazil",425
2014,"India",21
2014,"Indonesia",97
2014,"Mexico",89
2014,"Philippines",52
2014,"Singapore",109
2014,"Thailand",75
2014,"Venezuela",238
2014,"Argentina",111
2014,"Bolivia",28
2014,"Brazil",458
2014,"India",26
2014,"Indonesia",98
2014,"Mexico",112
2014,"Philippines",46
2014,"Singapore",117
2014,"Thailand",88
2014,"Venezuela",249
2014,"Argentina",84
2014,"Bolivia",25
2014,"Brazil",439
2014,"India",22
2014,"Indonesia",92
2014,"Mexico",110
2014,"Philippines",46
2014,"Singapore",118
2014,"Thailand",84
2014,"Venezuela",265
2014,"Argentina",80
2014,"Bolivia",24
2014,"Brazil",417
2014,"India",24
2014,"Indonesia",97
2014,"Mexico",95
2014,"Philippines",47
2014,"Singapore",115
2014,"Thailand",84
2014,"Venezuela",249
2014,"Argentina",58
2014,"Bolivia",26
2014,"Brazil",340
2014,"India",24
2014,"Indonesia",96
2014,"Mexico",114
2014,"Philippines",56
2014,"Singapore",108
2014,"Thailand",102
2014,"Venezuela",251
2014,"Argentina",55
2014,"Bolivia",23
2014,"Brazil",285
2014,"India",25
2014,"Indonesia",96
2014,"Mexico",115
2014,"Philippines",66
2014,"Singapore",113
2014,"Thailand",127
2014,"Venezuela",315
2014,"Argentina",51
2014,"Bolivia",15
2014,"Brazil",208
2014,"India",26
2014,"Indonesia",89
2014,"Mexico",118
2014,"Philippines",60
2014,"Singapore",119
2014,"Thailand",131
2014,"Venezuela",371
2014,"Argentina",48
2014,"Bolivia",14
2014,"Brazil",172
2014,"India",24
2014,"Indonesia",93
2014,"Mexico",131
2014,"Philippines",53
2014,"Singapore",119
2014,"Thailand",174
2014,"Venezuela",339
2014,"Argentina",36
2014,"Bolivia",11
2014,"Brazil",146
2014,"India",27
2014,"Indonesia",94
2014,"Mexico",142
2014,"Philippines",63
2014,"Singapore",128
2014,"Thailand",205
2014,"Venezuela",297
2014,"Argentina",29
2014,"Bolivia",9
2014,"Brazil",127
2014,"India",34
2014,"Indonesia",90
2014,"Mexico",158
2014,"Philippines",64
2014,"Singapore",135
2014,"Thailand",273
2014,"Venezuela",316
2014,"Argentina",29
2014,"Bolivia",8
2014,"Brazil",112
2014,"India",42
2014,"Indonesia",84
2014,"Mexico",169
2014,"Philippines",58
2014,"Singapore",135
2014,"Thailand",271
2014,"Venezuela",320
2014,"Argentina",29
2014,"Bolivia",7
2014,"Brazil",92
2014,"India",50
2014,"Indonesia",87
2014,"Mexico",175
2014,"Philippines",74
2014,"Singapore",142
2014,"Thailand",271
2014,"Venezuela",330
2014,"Argentina",19
2014,"Bolivia",6
2014,"Brazil",81
2014,"India",58
2014,"Indonesia",82
2014,"Mexico",194
2014,"Philippines",91
2014,"Singapore",155
2014,"Thailand",261
2014,"Venezuela",343
2014,"Argentina",24
2014,"Bolivia",0
2014,"Brazil",73
2014,"India",69
2014,"Indonesia",84
2014,"Mexico",199
2014,"Philippines",106
2014,"Singapore",160
2014,"Thailand",306
2014,"Venezuela",346
2014,"Argentina",19
2014,"Bolivia",0
2014,"Brazil",63
2014,"India",83
2014,"Indonesia",80
2014,"Mexico",200
2014,"Philippines",101
2014,"Singapore",246
2014,"Thailand",296
2014,"Venezuela",381
2014,"Argentina",22
2014,"Bolivia",0
2014,"Brazil",57
2014,"India",83
2014,"Indonesia",79
2014,"Mexico",184
2014,"Philippines",105
2014,"Singapore",200
2014,"Thailand",252
2014,"Venezuela",392
2014,"Argentina",29
2014,"Bolivia",1
2014,"Brazil",66
2014,"India",95
2014,"Indonesia",91
2014,"Mexico",167
2014,"Philippines",118
2014,"Singapore",205
2014,"Thailand",232
2014,"Venezuela",421
2014,"Argentina",34
2014,"Bolivia",15
2014,"Brazil",59
2014,"India",94
2014,"Indonesia",91
2014,"Mexico",173
2014,"Philippines",112
2014,"Singapore",189
2014,"Thailand",232
2014,"Venezuela",478
2014,"Argentina",48
2014,"Bolivia",12
2014,"Brazil",55
2014,"India",119
2014,"Indonesia",89
2014,"Mexico",181
2014,"Philippines",102
2014,"Singapore",180
2014,"Thailand",240
2014,"Venezuela",528
2014,"Argentina",34
2014,"Bolivia",9
2014,"Brazil",57
2014,"India",114
2014,"Indonesia",88
2014,"Mexico",204
2014,"Philippines",104
2014,"Singapore",146
2014,"Thailand",209
2014,"Venezuela",539
2014,"Argentina",29
2014,"Bolivia",11
2014,"Brazil",55
2014,"India",120
2014,"Indonesia",88
2014,"Mexico",211
2014,"Philippines",99
2014,"Singapore",121
2014,"Thailand",221
2014,"Venezuela",547
2014,"Argentina",24
2014,"Bolivia",9
2014,"Brazil",53
2014,"India",158
2014,"Indonesia",90
2014,"Mexico",223
2014,"Philippines",100
2014,"Singapore",113
2014,"Thailand",214
2014,"Venezuela",597
2014,"Argentina",22
2014,"Bolivia",10
2014,"Brazil",57
2014,"India",173
2014,"Indonesia",88
2014,"Mexico",236
2014,"Philippines",84
2014,"Singapore",110
2014,"Thailand",182
2014,"Venezuela",664
2014,"Argentina",29
2014,"Bolivia",8
2014,"Brazil",54
2014,"India",175
2014,"Indonesia",90
2014,"Mexico",277
2014,"Philippines",76
2014,"Singapore",104
2014,"Thailand",164
2014,"Venezuela",777
2014,"Argentina",27
2014,"Bolivia",11
2014,"Brazil",57
2014,"India",176
2014,"Indonesia",87
2014,"Mexico",362
2014,"Philippines",76
2014,"Singapore",99
2014,"Thailand",141
2014,"Venezuela",845
2014,"Argentina",31
2014,"Bolivia",9
2014,"Brazil",54
2014,"India",222
2014,"Indonesia",85
2014,"Mexico",444
2014,"Philippines",75
2014,"Singapore",102
2014,"Thailand",127
2014,"Venezuela",980
2014,"Argentina",36
2014,"Bolivia",17
2014,"Brazil",61
2014,"India",270
2014,"Indonesia",88
2014,"Mexico",473
2014,"Philippines",86
2014,"Singapore",99
2014,"Thailand",132
2014,"Venezuela",952
2014,"Argentina",39
2014,"Bolivia",17
2014,"Brazil",64
2014,"India",257
2014,"Indonesia",86
2014,"Mexico",468
2014,"Philippines",96
2014,"Singapore",101
2014,"Thailand",124
2014,"Venezuela",875
2014,"Argentina",39
2014,"Bolivia",19
2014,"Brazil",61
2014,"India",325
2014,"Indonesia",92
2014,"Mexico",451
2014,"Philippines",81
2014,"Singapore",100
2014,"Thailand",131
2014,"Venezuela",798
2014,"Argentina",29
2014,"Bolivia",14
2014,"Brazil",71
2014,"India",396
2014,"Indonesia",87
2014,"Mexico",451
2014,"Philippines",97
2014,"Singapore",90
2014,"Thailand",146
2014,"Venezuela",674
2014,"Argentina",31
2014,"Bolivia",11
2014,"Brazil",64
2014,"India",350
2014,"Indonesia",88
2014,"Mexico",397
2014,"Philippines",83
2014,"Singapore",87
2014,"Thailand",150
2014,"Venezuela",588
2014,"Argentina",34
2014,"Bolivia",18
2014,"Brazil",60
2014,"India",284
2014,"Indonesia",93
2014,"Mexico",325
2014,"Philippines",87
2014,"Singapore",87
2014,"Thailand",153
2014,"Venezuela",510
2014,"Argentina",34
2014,"Bolivia",9
2014,"Brazil",51
2014,"India",198
2014,"Indonesia",93
2014,"Mexico",252
2014,"Philippines",97
2014,"Singapore",116
2014,"Thailand",149
2014,"Venezuela",491
2014,"Argentina",22
2014,"Bolivia",5
2014,"Brazil",52
2014,"India",143
2014,"Indonesia",93
2014,"Mexico",192
2014,"Philippines",85
2014,"Singapore",124
2014,"Thailand",132
2014,"Venezuela",416
2014,"Argentina",24
2014,"Bolivia",1
2014,"Brazil",54
2014,"India",106
2014,"Indonesia",94
2014,"Mexico",167
2014,"Philippines",91
2014,"Singapore",121
2014,"Thailand",135
2014,"Venezuela",284
2014,"Argentina",31
2014,"Bolivia",0
2014,"Brazil",55
2014,"India",74
2014,"Indonesia",93
2014,"Mexico",135
2014,"Philippines",84
2014,"Singapore",120
2014,"Thailand",123
2014,"Venezuela",185
2014,"Argentina",27
2014,"Bolivia",0
2014,"Brazil",58
2014,"India",58
2014,"Indonesia",88
2014,"Mexico",122
2014,"Philippines",84
2014,"Singapore",118
2014,"Thailand",108
2014,"Venezuela",181
2014,"Argentina",29
2014,"Bolivia",0
2014,"Brazil",77
2014,"India",48
2014,"Indonesia",88
2014,"Mexico",115
2014,"Philippines",92
2014,"Singapore",122
2014,"Thailand",87
2014,"Venezuela",179
2015,"Argentina",34
2015,"Bolivia",0
2015,"Brazil",89
2015,"India",55
2015,"Indonesia",102
2015,"Mexico",108
2015,"Philippines",97
2015,"Singapore",122
2015,"Thailand",111
2015,"Venezuela",177
2015,"Argentina",34
2015,"Bolivia",0
2015,"Brazil",96
2015,"India",49
2015,"Indonesia",112
2015,"Mexico",99
2015,"Philippines",89
2015,"Singapore",124
2015,"Thailand",107
2015,"Venezuela",189
2015,"Argentina",36
2015,"Bolivia",3
2015,"Brazil",107
2015,"India",49
2015,"Indonesia",128
2015,"Mexico",104
2015,"Philippines",85
2015,"Singapore",123
2015,"Thailand",110
2015,"Venezuela",197
2015,"Argentina",43
2015,"Bolivia",4
2015,"Brazil",146
2015,"India",52
2015,"Indonesia",155
2015,"Mexico",99
2015,"Philippines",68
2015,"Singapore",116
2015,"Thailand",130
2015,"Venezuela",186
2015,"Argentina",39
2015,"Bolivia",8
2015,"Brazil",195
2015,"India",58
2015,"Indonesia",177
2015,"Mexico",93
2015,"Philippines",80
2015,"Singapore",112
2015,"Thailand",117
2015,"Venezuela",189
2015,"Argentina",43
2015,"Bolivia",9
2015,"Brazil",252
2015,"India",50
2015,"Indonesia",157
2015,"Mexico",90
2015,"Philippines",73
2015,"Singapore",110
2015,"Thailand",123
2015,"Venezuela",166
2015,"Argentina",43
2015,"Bolivia",10
2015,"Brazil",294
2015,"India",41
2015,"Indonesia",133
2015,"Mexico",102
2015,"Philippines",66
2015,"Singapore",99
2015,"Thailand",127
2015,"Venezuela",163
2015,"Argentina",34
2015,"Bolivia",19
2015,"Brazil",380
2015,"India",38
2015,"Indonesia",133
2015,"Mexico",100
2015,"Philippines",59
2015,"Singapore",102
2015,"Thailand",125
2015,"Venezuela",162
2015,"Argentina",55
2015,"Bolivia",22
2015,"Brazil",503
2015,"India",27
2015,"Indonesia",119
2015,"Mexico",112
2015,"Philippines",57
2015,"Singapore",101
2015,"Thailand",107
2015,"Venezuela",174
2015,"Argentina",92
2015,"Bolivia",19
2015,"Brazil",612
2015,"India",26
2015,"Indonesia",123
2015,"Mexico",109
2015,"Philippines",54
2015,"Singapore",97
2015,"Thailand",115
2015,"Venezuela",176
2015,"Argentina",135
2015,"Bolivia",25
2015,"Brazil",694
2015,"India",23
2015,"Indonesia",116
2015,"Mexico",109
2015,"Philippines",48
2015,"Singapore",91
2015,"Thailand",107
2015,"Venezuela",163
2015,"Argentina",186
2015,"Bolivia",23
2015,"Brazil",783
2015,"India",19
2015,"Indonesia",110
2015,"Mexico",120
2015,"Philippines",49
2015,"Singapore",88
2015,"Thailand",90
2015,"Venezuela",162
2015,"Argentina",193
2015,"Bolivia",20
2015,"Brazil",753
2015,"India",15
2015,"Indonesia",106
2015,"Mexico",119
2015,"Philippines",53
2015,"Singapore",89
2015,"Thailand",86
2015,"Venezuela",139
2015,"Argentina",183
2015,"Bolivia",26
2015,"Brazil",737
2015,"India",18
2015,"Indonesia",108
2015,"Mexico",139
2015,"Philippines",54
2015,"Singapore",100
2015,"Thailand",88
2015,"Venezuela",158
2015,"Argentina",166
2015,"Bolivia",32
2015,"Brazil",895
2015,"India",20
2015,"Indonesia",110
2015,"Mexico",140
2015,"Philippines",49
2015,"Singapore",95
2015,"Thailand",87
2015,"Venezuela",147
2015,"Argentina",116
2015,"Bolivia",26
2015,"Brazil",801
2015,"India",22
2015,"Indonesia",104
2015,"Mexico",140
2015,"Philippines",45
2015,"Singapore",96
2015,"Thailand",112
2015,"Venezuela",158
2015,"Argentina",101
2015,"Bolivia",31
2015,"Brazil",714
2015,"India",19
2015,"Indonesia",106
2015,"Mexico",133
2015,"Philippines",48
2015,"Singapore",97
2015,"Thailand",110
2015,"Venezuela",143
2015,"Argentina",70
2015,"Bolivia",22
2015,"Brazil",700
2015,"India",20
2015,"Indonesia",103
2015,"Mexico",127
2015,"Philippines",46
2015,"Singapore",99
2015,"Thailand",119
2015,"Venezuela",155
2015,"Argentina",80
2015,"Bolivia",20
2015,"Brazil",537
2015,"India",20
2015,"Indonesia",102
2015,"Mexico",134
2015,"Philippines",47
2015,"Singapore",121
2015,"Thailand",137
2015,"Venezuela",152
2015,"Argentina",70
2015,"Bolivia",20
2015,"Brazil",456
2015,"India",22
2015,"Indonesia",104
2015,"Mexico",138
2015,"Philippines",51
2015,"Singapore",121
2015,"Thailand",178
2015,"Venezuela",149
2015,"Argentina",48
2015,"Bolivia",15
2015,"Brazil",383
2015,"India",23
2015,"Indonesia",101
2015,"Mexico",132
2015,"Philippines",49
2015,"Singapore",130
2015,"Thailand",213
2015,"Venezuela",157
2015,"Argentina",51
2015,"Bolivia",12
2015,"Brazil",275
2015,"India",28
2015,"Indonesia",98
2015,"Mexico",138
2015,"Philippines",52
2015,"Singapore",128
2015,"Thailand",234
2015,"Venezuela",150
2015,"Argentina",39
2015,"Bolivia",13
2015,"Brazil",265
2015,"India",38
2015,"Indonesia",97
2015,"Mexico",147
2015,"Philippines",53
2015,"Singapore",124
2015,"Thailand",271
2015,"Venezuela",144
2015,"Argentina",41
2015,"Bolivia",10
2015,"Brazil",211
2015,"India",58
2015,"Indonesia",92
2015,"Mexico",170
2015,"Philippines",50
2015,"Singapore",139
2015,"Thailand",310
2015,"Venezuela",153
2015,"Argentina",36
2015,"Bolivia",7
2015,"Brazil",155
2015,"India",72
2015,"Indonesia",90
2015,"Mexico",190
2015,"Philippines",61
2015,"Singapore",119
2015,"Thailand",342
2015,"Venezuela",154
2015,"Argentina",29
2015,"Bolivia",7
2015,"Brazil",124
2015,"India",84
2015,"Indonesia",87
2015,"Mexico",200
2015,"Philippines",70
2015,"Singapore",115
2015,"Thailand",399
2015,"Venezuela",162
2015,"Argentina",22
2015,"Bolivia",4
2015,"Brazil",101
2015,"India",96
2015,"Indonesia",85
2015,"Mexico",220
2015,"Philippines",83
2015,"Singapore",113
2015,"Thailand",357
2015,"Venezuela",171
2015,"Argentina",17
2015,"Bolivia",1
2015,"Brazil",104
2015,"India",105
2015,"Indonesia",77
2015,"Mexico",229
2015,"Philippines",92
2015,"Singapore",107
2015,"Thailand",384
2015,"Venezuela",166
2015,"Argentina",14
2015,"Bolivia",1
2015,"Brazil",90
2015,"India",135
2015,"Indonesia",77
2015,"Mexico",249
2015,"Philippines",110
2015,"Singapore",119
2015,"Thailand",411
2015,"Venezuela",175
2015,"Argentina",22
2015,"Bolivia",5
2015,"Brazil",88
2015,"India",144
2015,"Indonesia",84
2015,"Mexico",273
2015,"Philippines",125
2015,"Singapore",111
2015,"Thailand",334
2015,"Venezuela",174
2015,"Argentina",24
2015,"Bolivia",5
2015,"Brazil",85
2015,"India",166
2015,"Indonesia",78
2015,"Mexico",283
2015,"Philippines",137
2015,"Singapore",105
2015,"Thailand",408
2015,"Venezuela",179
2015,"Argentina",22
2015,"Bolivia",8
2015,"Brazil",80
2015,"India",190
2015,"Indonesia",77
2015,"Mexico",281
2015,"Philippines",143
2015,"Singapore",106
2015,"Thailand",415
2015,"Venezuela",177
